taxis,Iarray,Varray
0,0,0
0.001,0,0
0.002,0,0
0.003,0,0
0.004,0,0
0.005,0,0
0.006,0,0
0.007,0,0
0.008,0,0
0.009,0,0
0.01,0,0
0.011,0,0
0.012,0,0
0.013,0,0
0.014,0,0
0.015,0,0
0.016,0,0
0.017,0,0
0.018,0,0
0.019,0,0
0.02,0,0
0.021,0,0
0.022,0,0
0.023,0,0
0.024,0,0
0.025,0,0
0.026,0,0
0.027,0,0
0.028,0,0
0.029,0,0
0.03,0,0
0.031,0,0
0.032,0,0
0.033,0,0
0.034,0,0
0.035,0,0
0.036,0,0
0.037,0,0
0.038,0,0
0.039,0,0
0.04,0,0
0.041,0,0
0.042,0,0
0.043,0,0
0.044,0,0
0.045,0,0
0.046,0,0
0.047,0,0
0.048,-0.00325436753071338,-3.25436753071338
0.049,-0.00650873506142677,-3.25436753071338
0.05,-0.00976310259214015,-3.25436753071338
0.051,-0.0130174701228535,-3.25436753071338
0.052,-0.0162718376535669,-3.25436753071333
0.053,-0.0195262051842803,-3.2543675307134
0.054,-0.0227805727149936,-3.25436753071338
0.055,-0.026034940245707,-3.25436753071338
0.056,-0.0292893077764204,-3.25436753071338
0.057,-0.0325436753071338,-3.25436753071338
0.058,-0.0357980428378472,-3.25436753071338
0.059,-0.0390524103685606,-3.25436753071337
0.06,-0.0423067778992739,-3.2543675307134
0.061,-0.0454632699440325,-3.15649204475852
0.062,-0.0453898709522797,0.0733989917527238
0.063,-0.045316471960527,0.0733989917527169
0.064,-0.0452430729687743,0.0733989917527238
0.065,-0.0451696739770216,0.0733989917527169
0.066,-0.0450962749852689,0.0733989917527238
0.067,-0.0450228759935161,0.0733989917527238
0.068,-0.0449494770017634,0.0733989917527169
0.069,-0.0448760780100107,0.0733989917527169
0.07,-0.044802679018258,0.0733989917527238
0.071,-0.0447292800265053,0.0733989917527238
0.072,-0.0446558810347525,0.0733989917527169
0.073,-0.0445824820429998,0.0733989917527179
0.074,-0.0445090830512471,0.0733989917527238
0.075,-0.0444259277554789,0.0831552957682376
0.076,-0.0441866715954624,0.239256160016417
0.077,-0.043947415435446,0.239256160016424
0.078,-0.0437081592754296,0.239256160016424
0.079,-0.0434689031154132,0.239256160016417
0.08,-0.0432296469553968,0.239256160016424
0.081,-0.0429903907953803,0.239256160016424
0.082,-0.0427511346353639,0.239256160016417
0.083,-0.0425118784753475,0.239256160016424
0.084,-0.0422726223153311,0.239256160016424
0.085,-0.0420333661553146,0.239256160016424
0.086,-0.0417941099952982,0.239256160016417
0.087,-0.0415548538352818,0.239256160016424
0.088,-0.0413155976752654,0.239256160016427
0.089,-0.0410240025916934,0.291595083571953
0.09,-0.0401915719647144,0.83243062697906
